"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Rapsn",27.8543090190226,-0.00403808931048057,0.256867910823821,-0.0157204895602946,0.987457380711217,0.989107267729949
"Celf2",4342.4922733164,-0.0001519891286925,0.0660385858472921,-0.00230152003926856,0.998163654315475,0.998514659821841
"Nr6a1",85.5268578177068,0.000441221617355686,0.237012179579809,0.00186159891925349,0.998514659821841,0.998514659821841
"Bpifb4",0.15430888793773,0,3.81698448996244,0,1,NA
"Gad1os",0.197226469734693,1.85957781724664,3.78094112994622,0.491829349713543,0.622839986445503,NA
"Bpifb5",0.208161819910879,1.70231834103153,3.78884424500213,0.449297524773435,0.653217043121276,NA
"Srms",0.893830285905165,0.742024772818315,3.23252043144428,0.22954990960004,0.818441533780515,NA
"8030442B05Rik",0.805676113237888,-1.24376011638942,3.2643024694166,-0.381018648866722,0.703189410654287,NA
"Mir147",0.980899812343654,-0.418942234688367,1.38123218309753,-0.303310507686588,0.76165323916824,NA
"Mir3089",0.216787287802349,-0.800528640926753,3.80790090556456,-0.2102283280946,0.833489470940317,NA
"Dfnb59",0.0986132348673465,1.17389307429249,3.80898501518494,0.308190520470056,0.757937365220669,NA
"Acvr1c",0.195322380640275,-1.71451952417621,3.79614010114349,-0.451648115847925,0.651522501286167,NA
"Oxt",0.627053553916568,-1.88607736293813,3.78581897322782,-0.498195337990514,0.618346368078426,NA
"Gm14308",0.237188807347461,0.956369415873883,3.79015437990499,0.25232993699266,0.800786050230607,NA
"Gm14306",0.462926663813191,0,3.81698448996245,0,1,NA
"Gm14169",0.230447952380302,-0.192338833305791,3.80410797953774,-0.0505608238095184,0.959675480945055,NA
"Tgm5",0.413906532064558,0,3.81698448996244,0,1,NA
"Pip5kl1",0.873238519475761,-0.940548484208314,2.75309854965438,-0.341632697575024,0.732627327058893,NA
"Scn1a",0.171720591058854,0,3.81698448996244,0,1,NA
"Muc15",0.76605952471168,-3.81532220161727,3.70677268273199,-1.02928410457727,0.303346190497919,NA
"Grin1os",0.173065096084552,0,3.81698448996244,0,1,NA
"1700007K13Rik",0.197752076269433,-1.88608010608546,3.78582013829626,-0.498195909257922,0.618345965469122,NA
"Mybpc3",0.197752076269433,-1.88608010608546,3.78582013829626,-0.498195909257922,0.618345965469122,NA
"Tcfl5",0.290632854894546,2.3639145005261,3.75132409657895,0.630154697292589,0.528593375991959,NA
"Rbpjl",0.51650627820226,0,3.81698448996244,0,1,NA
"Pde11a",0.160787738483349,1.56093554377565,3.79665930448612,0.411133951874812,0.680974315551621,NA
"Mir7224",0.0493066174336733,0.663465977800943,3.81698448996244,0.173819406273634,0.862007392553893,NA
"Mir296",0.0493066174336733,0.663465977800943,3.81698448996244,0.173819406273634,0.862007392553893,NA
"Wfdc13",0.726489433675894,3.26955613454378,3.34237178699743,0.978214376767744,0.327968307358019,NA
"Oprl1",0.576793852987696,1.37444606247387,3.4770999095968,0.395285179663777,0.692632435637207,NA
"Fam166a",0.14791985230102,1.52838739119076,3.79855985475616,0.40235969673535,0.68741932667363,NA
"Mir7002",0.380950153908601,-1.43064516147015,2.56148574755239,-0.558521616931579,0.576488247506021,NA
"Mir7000",0.185145782909622,1.17389135588936,3.80898494733681,0.30819007481511,0.757937704309804,NA
"Mir7006",0.831344325518818,-1.12144228058479,1.5642264472065,-0.716930903826319,0.473416732203496,NA
"Mir7004",0.903853811309314,0.328295463893743,1.4960164058522,0.219446432946522,0.826302303117452,NA
"0610010B08Rik",33.6937414398681,-0.406580524039234,3.40351432347257,-0.119459031282819,NA,NA
"5031425F14Rik",0.456627443085389,3.02646350326559,3.72462706555356,0.812554773941049,0.416473370403263,NA
"Mir103-2",0.653211122397325,-2.00956873418426,2.0597741866174,-0.975625749288766,0.329249959567445,NA
"Mir6997",0.893527615060045,0.751792225928406,1.94182826128475,0.38715690821752,0.698640049548332,NA
"Mir6996",0.193526546766976,-0.76665504376276,3.80933441042479,-0.201256954932783,0.84049765884847,NA
"Ell3",0.145316427447273,1.46513955661611,3.80145359536799,0.3854156100712,0.699929519055489,NA
"Wdr38",0.622209249778692,-1.47617561559059,3.7043448396936,-0.398498433453808,0.690262812811132,NA
"Xkr7",0.514263488240821,2.62072772708455,3.52853605072843,0.742723806532608,0.457648913478336,NA
"Mir219b",0.0976611903201376,-0.779218553432105,3.81698448996244,-0.204145066735593,0.838240137648085,NA
"Mir674",0.371616536596702,-0.0578764261708918,3.12864076499718,-0.0184989043224155,0.985240851640877,NA
"Rims4",0.313210282307303,-2.52358835824012,3.74777738987007,-0.673355990956444,0.500720839677604,NA
"6820408C15Rik",0.36589449347193,2.70687083552197,3.73601961067758,0.724533358386478,0.468738355220471,NA
"Mir3473g",0.400767356424076,-0.321971611991275,2.99296359369412,-0.107576187251204,0.914331887170935,NA
"1700003F12Rik",0.209458440145613,-1.95993480573742,3.78053158216631,-0.518428364673082,0.604159428663702,NA
"Actl10",0.68114797519316,-0.641572511026991,2.19094693974211,-0.292828867458794,0.769652961911433,NA
"Olfr1151",0.0865325480422758,0,3.81698448996244,0,1,NA
"Mir6999",0.882178432039017,0.628991008490362,1.49126115450278,0.421784612702583,0.67318223804311,NA
"Dusp15",0.432622531057488,-2.97900902674941,3.72907885618217,-0.798859220102232,0.424372047313745,NA
"1700101E01Rik",0.883363477168105,0.30133116465235,3.21080542726065,0.093849089108285,0.925229036262125,NA
"Ghrh",0.970077910343437,4.09936821293714,3.70034972595331,1.10783264192171,0.267934100062551,NA
"Gm14124",0.321575476966698,2.49871746991969,3.74488258977031,0.667235196303698,0.504621912623375,NA
"Elf5",1.02255770645543,-3.45508386072602,3.71484535966335,-0.930074747724929,0.352332384371901,NA
"Mir199b",0.396997085653083,-1.51958424235562,3.05837773781277,-0.49685956825018,0.619288085071355,NA
"Spata25",0.565505139281318,3.32251770355149,3.27762619922269,1.01369634656308,0.310727667911638,NA
"Mir6340",0.385061365313309,-1.48846852134685,3.06648331775564,-0.485399190899971,0.62739320619559,NA
"Sla2",0.432662740211379,0,3.81698448996245,0,1,NA
"Snord110",0.645239352781004,-0.638917549348929,1.82117159978143,-0.350827758035327,0.725717571274274,NA
"Gm14137",0.249397337402713,2.12134638689267,3.76449493245989,0.563514209728659,0.573084786831041,NA
"A930018P22Rik",0.695867269241881,-2.64773345467858,3.43681253066026,-0.770403806159864,0.441060396349025,NA
"Zfp804a",0.131834717512955,-1.42410847202191,3.81211770071819,-0.373574108625663,0.708721199803512,NA
"Kcnk15",0.0986132348673465,1.17389307429249,3.80898501518494,0.308190520470056,0.757937365220669,NA
"Olfr1029",0.250111097118891,-1.48799758352575,3.80933417408856,-0.390618810407143,0.696079019490918,NA
"Lhx2",0.145316427447273,1.46513955661611,3.80145359536799,0.3854156100712,0.699929519055489,NA
"Lhx3",0.279277920194151,-2.37137562250445,3.75543177170788,-0.631452191561453,0.527744899558153,NA
"Gm4724",0.237188807347461,0.956369415873883,3.79015437990499,0.25232993699266,0.800786050230607,NA
"Barhl1",0.160787738483349,1.56093554377565,3.79665930448612,0.411133951874812,0.680974315551621,NA
"Lrrc26",0.867656898289228,1.94034881586832,3.42751033344498,0.56611027454382,0.571318819174402,NA
"Gm14430",0.237188807347461,0.956369415873883,3.79015437990499,0.25232993699266,0.800786050230607,NA
"2810405F15Rik",0.184193738362413,-0.779218553432106,3.81698448996244,-0.204145066735593,0.838240137648085,NA
"Gad1",0.301921568600924,-0.0563169383547207,3.7886982569147,-0.0148644559518398,0.988140316829787,NA
"Gm13710",0.55776948376328,3.30390565558325,3.26975997979588,1.01044286920091,0.312283157889658,NA
"Gchfr",0.688287445768116,1.87187022878249,3.3606747518186,0.556992380107459,0.577532635381526,NA
"Mir1955",0.369179321922553,0.663465977800944,3.81698448996245,0.173819406273634,0.862007392553893,NA
"Mir1953",0.163014739498292,0,3.81698448996245,0,1,NA
"Insm1",0.246558603727614,0.792186226711634,3.79944057564167,0.208500754503272,0.834837993574986,NA
"C130021I20Rik",0.783193611655518,-1.49490714434743,3.6789091714696,-0.406345216658413,0.68448896629126,NA
"LOC171588",0.805309269361854,0.806768021183971,2.06584545749907,0.390526802600545,0.696147039949147,NA
"Mir7665",0.163578549076615,-1.48799730937729,3.80933441042651,-0.3906187142049,0.696079090611004,NA
"Slc12a1",0.208161819910879,1.70231834103153,3.78884424500213,0.449297524773435,0.653217043121276,NA
"Uckl1os",0.756786642481138,-0.248336511195261,2.65100869835965,-0.0936762340119528,0.925366349754581,NA
"Otor",0.209458440145613,-1.95993480573742,3.78053158216631,-0.518428364673082,0.604159428663702,NA
"Gm14391",193.301398970966,-0.523681765995689,3.53490475644305,-0.148145933788224,NA,NA
"Abhd16b",0.171720591058854,0,3.81698448996244,0,1,NA
"Mir126",0.129700486675348,1.3044876554925,3.80657100925666,0.342693634854125,0.731828951739635,NA
"AI646519",0.484930873366157,-2.52358761139218,3.74777692554779,-0.673355875102763,0.500720913365059,NA
"Hoxd9",0.26366943502591,-2.29548268092536,3.75955319104866,-0.610573268757257,0.541482123921017,NA
"A930006I01Rik",0.391432361639783,-1.42410475732106,3.81211724672914,-0.373573178669404,0.708721891790786,NA
"Abcb11",0.796422285677759,3.81959559670284,3.70507606749575,1.03090881998665,0.302583580132138,NA
"H2afb1",0.323802477981641,1.56093404696941,3.79665880759842,0.411133611438944,0.680974565166667,NA
"Mir3087",0.0858602955294271,0,3.81698448996244,0,1,NA
"Gdf5",0.477572285297737,1.95025203727873,3.77516053363533,0.516601087530631,0.605434656372956,NA
"Lypd6",0.397786748878675,0.560278784025162,3.75398399857924,0.149249113538366,0.881357066945959,NA
"Sycp2",0.988426072487384,-0.793666281449643,2.48873159621874,-0.318903927870528,0.749799365710244,NA
"Dlx1",0.748658969498592,-0.0787838060290127,3.35151504419361,-0.023506922985622,0.981245916268003,NA
"Il1f10",0.451420593377895,2.99473847742573,3.72565064484619,0.803816235848211,0.42150311168656,NA
"Mir7678",0.797378326494089,-0.0551874103886965,1.47725521756293,-0.0373580744427767,0.970199501065787,NA
"Slc13a3",0.394452939469386,2.82981655503351,3.73134229672998,0.758391037325487,0.448216921809273,NA
"Gtsf1l",0.790058574774304,0.124584272135909,3.46532192039529,0.0359517167518154,0.971320858491456,NA
"Mir3963",0.0976611903201376,-0.779218553432105,3.81698448996244,-0.204145066735593,0.838240137648085,NA
"Slc28a2",0.505533453569005,1.29353872025967,3.53797093709319,0.365615982510712,0.71465164733723,NA
"Sp9",0.259597644126827,0,3.81698448996244,0,1,NA
"Tbr1",0.358210878994174,1.17388890094124,3.80898482776801,0.308189439974513,0.757938187346257,NA
"E130215H24Rik",0.279277920194151,-2.37137562250445,3.75543177170788,-0.631452191561453,0.527744899558153,NA
"Gyltl1b",0.21797464117091,1.95025271759378,3.77516140859021,0.516601148008155,0.605434614146706,NA
"Phactr3",0.389695232229764,1.95025220019149,3.77516075172296,0.516601100840914,0.605434647079531,NA
"Pla2g4b",4.7878280213159,-6.45663352530539,3.68274744471123,-1.75321105295388,NA,NA
"Pla2g4f",0.412902198783878,2.08173452071722,3.7668562684947,0.552645063239729,0.580506478328944,NA
"4930412O13Rik",0.197752076269433,-1.88608010608546,3.78582013829626,-0.498195909257922,0.618345965469122,NA
"4930405A21Rik",0.415726717440343,0.122048899324411,3.74364891298834,0.0326015879590018,0.97399230349683,NA
"Usp50",0.171720591058854,0,3.81698448996244,0,1,NA
"Nkx2-2",0.145316427447273,1.46513955661611,3.80145359536799,0.3854156100712,0.699929519055489,NA
"C130080G10Rik",0.171720591058854,0,3.81698448996244,0,1,NA
"Mmp24",0.597263279936922,3.3932020333784,3.22887470231671,1.05089306529726,0.29330770573496,NA
"Ttll9",0.145316427447273,1.46513955661611,3.80145359536799,0.3854156100712,0.699929519055489,NA
"Myo3b",0.378762379654259,2.74104812181171,3.73468002141058,0.733944569842002,0.462982521660704,NA
"Siglec1",0.493066174336733,3.14598844203814,3.72096321002114,0.845476900595388,0.397844624456851,NA
"Mall",0.617877206226069,2.20958228412952,3.52251074810767,0.627274816781334,0.530479108077253,NA
"Dbhos",0.306775054778225,2.42257615848016,3.7484488775076,0.646287634604467,0.518093094457017,NA
"4921509C19Rik",0.131834717512955,-1.42410847202191,3.81211770071819,-0.373574108625663,0.708721199803512,NA
"2310001K24Rik",1.04618433456272,-1.11640609322044,1.83552677496363,-0.6082210885987,0.543040849680869,NA
"Fibcd1",0.208161819910879,1.70231834103153,3.78884424500213,0.449297524773435,0.653217043121276,NA
"Kcns1",0.293236279748293,2.39459224772588,3.74980629534162,0.638590918869776,0.523089090476629,NA
"Lypd6b",0.234907711730477,-2.10825035274374,3.77067205976483,-0.559117928933662,0.576081239485628,NA
"Mir6335",0.0865325480422758,0,3.81698448996244,0,1,NA
"Myh7b",0.259597644126827,0,3.81698448996244,0,1,NA
"Zfp831",0.24392966231462,2.12900413113244,3.76404550758245,0.565615938182385,0.571654890794378,NA
"Fsip1",0.246533087168366,2.16797295058215,3.76179388998295,0.576313592394075,0.56440323711336,NA
"1810024B03Rik",0.502651889866939,-2.61383677829767,3.74359787392944,-0.698215157269035,0.485042648785413,NA
"Sohlh1",0.197752076269433,-1.88608010608546,3.78582013829626,-0.498195909257922,0.618345965469122,NA
"Kcnt1",0.208161819910879,1.70231834103153,3.78884424500213,0.449297524773435,0.653217043121276,NA
